,Length,Frequency,Path,Part&under10,Part&10to30,Part&over30,NonPart&under10,NonPart&10to30,NonPart&over30,p
254,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
255,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
256,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
257,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
258,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",224,906,303,729,2948,1439,8.490005755090735e-07
259,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",224,906,303,729,2948,1439,8.490005755090735e-07
260,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",224,906,303,729,2948,1439,8.490005755090735e-07
261,5,14,"(('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",224,906,303,729,2948,1439,8.490005755090735e-07
262,5,14,"(('exit', ('W_Validate application|suspend', 'W_Validate application|ate_abort')), ('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')))",195,668,282,1904,4907,1436,1.4175582929709662e-10
263,5,14,"(('exit', ('W_Validate application|suspend', 'W_Validate application|ate_abort')), ('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')))",195,668,282,1904,4907,1436,1.4175582929709662e-10
264,5,14,"(('exit', ('W_Validate application|suspend', 'W_Validate application|ate_abort')), ('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')))",195,668,282,1904,4907,1436,1.4175582929709662e-10
265,2,14,"(('enter', ('O_Create Offer', 'O_Created')), ('enter', ('O_Created', 'O_Sent (mail and online)')))",534,1106,1289,6465,11510,9387,0.0
266,2,14,"(('enter', ('O_Create Offer', 'O_Created')), ('exit', ('O_Created', 'O_Sent (mail and online)')))",533,1106,1287,6466,11510,9389,0.0
267,1,15,"(('enter', ('O_Created', 'O_Sent (mail and online)')),)",555,1172,1359,6444,11444,9317,0.0
268,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
269,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
270,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
271,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
272,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
273,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
274,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
275,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
276,3,14,"(('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
277,3,14,"(('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
278,3,14,"(('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
279,3,14,"(('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
280,2,14,"(('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
281,2,15,"(('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",273,848,864,3860,8984,8069,5.043527728787467e-08
282,1,23,"(('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')),)",509,1457,1423,3815,8833,7965,8.247102948333307e-07
283,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
284,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
285,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
286,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
287,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
288,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
289,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
290,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
291,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
292,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
293,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
294,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
295,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
296,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
297,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
298,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
299,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
300,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
301,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
302,6,10,"(('enter', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
303,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
304,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
305,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
306,5,10,"(('enter', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
307,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
308,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
309,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
310,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
311,1,12,"(('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')),)",131,565,332,2543,7742,2327,0.0
312,4,25,"(('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",384,1661,802,688,2671,1147,0.011649571758945765
313,4,25,"(('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",384,1661,802,688,2671,1147,0.011649571758945765
314,4,24,"(('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')))",372,1597,776,246,1248,768,1.544321399471471e-05
315,4,24,"(('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')))",372,1597,776,246,1248,768,1.544321399471471e-05
316,4,25,"(('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",384,1661,802,688,2671,1147,0.011649571758945765
317,4,25,"(('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",384,1661,802,688,2671,1147,0.011649571758945765
318,4,24,"(('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')))",372,1597,776,246,1248,768,1.544321399471471e-05
319,4,24,"(('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')))",372,1597,776,246,1248,768,1.544321399471471e-05
320,1,34,"(('enter', ('A_Validating', 'W_Validate application|suspend')),)",418,1605,587,1985,5368,1429,0.0
321,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
322,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
323,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
324,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
325,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
326,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
327,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
328,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
329,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
330,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
