,hle-id,type,segment,activity,value,window
430,430,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(421, 422)"
431,431,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",49,"(421, 423)"
432,432,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",13,"(422, 423)"
433,433,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(424, 427)"
434,434,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(424, 427)"
435,435,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",3,"(426, 428)"
436,436,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",25,"(427, 428)"
437,437,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(427, 430)"
438,438,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(428, 429)"
439,439,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(428, 429)"
440,440,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(428, 430)"
441,441,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",50,"(428, 430)"
442,442,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",2,"(428, 454)"
443,443,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(429, 430)"
444,444,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",27,"(430, 434)"
445,445,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",2,"(431, 623)"
446,446,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(434, 435)"
447,447,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(435, 437)"
448,448,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",31,"(435, 437)"
449,449,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(436, 437)"
450,450,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(436, 437)"
451,451,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(437, 438)"
452,452,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",31,"(437, 441)"
453,453,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(438, 442)"
454,454,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(441, 442)"
455,455,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(442, 443)"
456,456,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(442, 444)"
457,457,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",38,"(442, 444)"
458,458,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",19,"(443, 444)"
459,459,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(443, 444)"
460,460,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(444, 449)"
461,461,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",33,"(444, 451)"
462,462,delay,"('Request Payment', 'Payment Handled')","('delay', ('Request Payment', 'Payment Handled'))","(7, 33)","(444, 451)"
463,463,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",12,"(446, 449)"
464,464,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(449, 450)"
465,465,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",16,"(449, 451)"
466,466,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(449, 451)"
467,467,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",13,"(450, 451)"
468,468,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",7,"(450, 451)"
469,469,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(451, 452)"
470,470,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",45,"(451, 455)"
471,471,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(451, 456)"
472,472,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(451, 457)"
473,473,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(452, 456)"
474,474,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(455, 456)"
475,475,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",40,"(456, 458)"
476,476,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",14,"(457, 458)"
477,477,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",10,"(458, 463)"
478,478,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(459, 462)"
479,479,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(463, 464)"
480,480,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",12,"(463, 464)"
481,481,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",8,"(463, 464)"
482,482,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(463, 465)"
483,483,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",14,"(464, 465)"
484,484,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(465, 466)"
485,485,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",30,"(465, 469)"
486,486,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(466, 469)"
487,487,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(469, 470)"
488,488,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(470, 472)"
489,489,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",41,"(470, 472)"
490,490,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(471, 472)"
491,491,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(471, 472)"
492,492,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(471, 472)"
493,493,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",29,"(472, 476)"
494,494,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(472, 477)"
495,495,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",15,"(476, 477)"
496,496,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(477, 479)"
497,497,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",34,"(477, 479)"
498,498,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(478, 479)"
499,499,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",31,"(479, 483)"
500,500,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(483, 484)"
501,501,delay,"('Request Payment', 'Payment Handled')","('delay', ('Request Payment', 'Payment Handled'))","(7, 17)","(483, 490)"
502,502,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(484, 485)"
503,503,delay,"('Request Payment', 'Payment Handled')","('delay', ('Request Payment', 'Payment Handled'))","(6, 26)","(484, 490)"
504,504,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(490, 491)"
505,505,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(490, 491)"
506,506,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(491, 492)"
507,507,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(491, 493)"
508,508,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(492, 493)"
509,509,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(493, 498)"
510,510,delay,"('Request Payment', 'Payment Handled')","('delay', ('Request Payment', 'Payment Handled'))","(7, 23)","(493, 500)"
511,511,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",3,"(498, 499)"
512,512,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(499, 500)"
513,513,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(505, 506)"
514,514,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(505, 507)"
515,515,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(506, 507)"
516,516,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(506, 507)"
517,517,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(508, 512)"
518,518,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",14,"(511, 512)"
519,519,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(511, 512)"
520,520,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",43,"(512, 514)"
521,521,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(513, 514)"
522,522,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(514, 519)"
523,523,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",17,"(519, 521)"
524,524,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",13,"(520, 521)"
525,525,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",38,"(521, 525)"
526,526,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(521, 526)"
527,527,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(522, 525)"
528,528,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(525, 528)"
529,529,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",28,"(526, 528)"
530,530,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(527, 528)"
531,531,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(528, 532)"
532,532,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",2,"(528, 610)"
533,533,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(532, 535)"
534,534,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(533, 535)"
535,535,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",30,"(533, 535)"
536,536,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",10,"(534, 535)"
537,537,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(535, 540)"
538,538,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",3,"(536, 540)"
539,539,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(538, 540)"
540,540,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(539, 540)"
541,541,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(539, 540)"
542,542,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",13,"(540, 541)"
543,543,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",21,"(540, 542)"
544,544,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",40,"(540, 542)"
545,545,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",14,"(541, 542)"
546,546,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(542, 543)"
547,547,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",62,"(542, 546)"
548,548,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(542, 547)"
549,549,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",15,"(546, 547)"
550,550,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(547, 548)"
551,551,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(547, 549)"
552,552,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",43,"(547, 549)"
553,553,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",17,"(548, 549)"
554,554,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(548, 549)"
555,555,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",46,"(549, 553)"
556,556,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(552, 555)"
557,557,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(555, 556)"
558,558,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",29,"(556, 560)"
559,559,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(556, 561)"
560,560,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(560, 561)"
561,561,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(561, 567)"
562,562,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",2,"(567, 569)"
563,563,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(569, 570)"
564,564,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",29,"(570, 574)"
565,565,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",3,"(578, 581)"
566,566,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",7,"(585, 588)"
567,567,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(590, 591)"
568,568,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",10,"(591, 592)"
569,569,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(591, 592)"
570,570,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",29,"(591, 595)"
